Code,_StartTime,_EndTime,StartTime,EndTime,Type,Change
B44,Sep 2006,Dec 2018,"£138,950","£150,000",Semi,+8%
B45,Sep 2006,Dec 2018,"£91,500","£125,000",Flat,+37%
B45,Sep 2006,Dec 2018,"£327,000","£550,000",Detached,+68%
B45,Sep 2006,Dec 2018,"£149,950","£249,975",All,+67%
B45,Sep 2006,Dec 2018,"£114,950","£169,950",Terraced,+48%
B45,Sep 2006,Dec 2018,"£157,475","£217,475",Semi,+38%
B46,Sep 2006,Dec 2018,"£129,950","£155,000",Flat,+19%
B46,Sep 2006,Dec 2018,"£369,950","£472,500",Detached,+28%
B46,Sep 2006,Dec 2018,"£219,950","£299,975",All,+36%
B46,Sep 2006,Dec 2018,"£159,950","£215,000",Terraced,+34%
B46,Sep 2006,Dec 2018,"£215,000","£280,000",Semi,+30%
B47,Sep 2006,Dec 2018,"£174,500","£179,950",Flat,+3%
B47,Sep 2006,Dec 2018,"£340,000","£449,950",Detached,+32%
B47,Sep 2006,Dec 2018,"£250,000","£319,975",All,+28%
B47,Sep 2006,Dec 2018,"£177,450","£199,950",Terraced,+13%
B47,Sep 2006,Dec 2018,"£247,450","£317,475",Semi,+28%
B48,Sep 2006,Dec 2018,"£415,000",-,Flat,-
B48,Sep 2006,Dec 2018,"£434,500","£550,000",Detached,+27%
B48,Sep 2006,Dec 2018,"£343,500","£440,000",All,+28%
B48,Sep 2006,Dec 2018,"£180,000","£259,950",Terraced,+44%
B48,Sep 2006,Dec 2018,"£237,475","£287,000",Semi,+21%
B49,Sep 2006,Dec 2018,"£120,975","£130,000",Flat,+7%
B49,Sep 2006,Dec 2018,"£359,950","£417,500",Detached,+16%
B49,Sep 2006,Dec 2018,"£229,950","£292,250",All,+27%
B49,Sep 2006,Dec 2018,"£169,950","£179,950",Terraced,+6%
B49,Sep 2006,Dec 2018,"£184,950","£275,000",Semi,+49%
B5,Sep 2006,Dec 2018,"£159,950","£217,633",Flat,+36%
B5,Sep 2006,Dec 2018,-,"£361,975",Detached,-
B5,Sep 2006,Dec 2018,"£159,975","£219,950",All,+37%
B5,Sep 2006,Dec 2018,"£189,950","£245,000",Terraced,+29%
B5,Sep 2006,Dec 2018,"£725,000","£259,975",Semi,-64%
B50,Sep 2006,Dec 2018,"£118,500","£149,950",Flat,+27%
B50,Sep 2006,Dec 2018,"£289,995","£397,500",Detached,+37%
B50,Sep 2006,Dec 2018,"£223,995","£305,000",All,+36%
B50,Sep 2006,Dec 2018,"£169,950","£215,000",Terraced,+27%
B50,Sep 2006,Dec 2018,"£199,950","£228,250",Semi,+14%
B6,Sep 2006,Dec 2018,"£75,000","£65,000",Flat,-13%
B6,Sep 2006,Dec 2018,"£387,500",-,Detached,-
B6,Sep 2006,Dec 2018,"£118,975","£132,500",All,+11%
B6,Sep 2006,Dec 2018,"£122,475","£132,500",Terraced,+8%
B6,Sep 2006,Dec 2018,"£159,950","£185,000",Semi,+16%
B60,Sep 2006,Dec 2018,"£135,000","£147,475",Flat,+9%
B60,Sep 2006,Dec 2018,"£299,950","£370,000",Detached,+23%
B60,Sep 2006,Dec 2018,"£249,950","£285,000",All,+14%
B60,Sep 2006,Dec 2018,"£174,475","£192,950",Terraced,+11%
B60,Sep 2006,Dec 2018,"£199,950","£259,950",Semi,+30%
B61,Sep 2006,Dec 2018,"£124,950","£117,475",Flat,-6%
B61,Sep 2006,Dec 2018,"£284,950","£394,950",Detached,+39%
B61,Sep 2006,Dec 2018,"£205,000","£280,000",All,+37%
B61,Sep 2006,Dec 2018,"£144,975","£188,975",Terraced,+30%
B61,Sep 2006,Dec 2018,"£182,725","£225,000",Semi,+23%
B62,Sep 2006,Dec 2018,"£109,950","£120,000",Flat,+9%
B62,Sep 2006,Dec 2018,"£244,950","£350,000",Detached,+43%
B62,Sep 2006,Dec 2018,"£186,250","£244,950",All,+32%
B62,Sep 2006,Dec 2018,"£125,000","£130,000",Terraced,+4%
B62,Sep 2006,Dec 2018,"£184,950","£224,950",Semi,+22%
B63,Sep 2006,Dec 2018,"£112,225","£90,000",Flat,-20%
B63,Sep 2006,Dec 2018,"£237,450","£300,000",Detached,+26%
B63,Sep 2006,Dec 2018,"£169,950","£192,500",All,+13%
B63,Sep 2006,Dec 2018,"£139,950","£147,500",Terraced,+5%
B63,Sep 2006,Dec 2018,"£157,725","£212,500",Semi,+35%
B64,Sep 2006,Dec 2018,"£109,950","£90,000",Flat,-18%
B64,Sep 2006,Dec 2018,"£194,950","£244,000",Detached,+25%
B64,Sep 2006,Dec 2018,"£159,973","£127,500",All,-20%
B64,Sep 2006,Dec 2018,"£120,975","£159,950",Terraced,+32%
B64,Sep 2006,Dec 2018,"£159,950","£155,000",Semi,-3%
B65,Sep 2006,Dec 2018,"£80,500","£72,475",Flat,-10%
B65,Sep 2006,Dec 2018,"£179,950","£234,950",Detached,+31%
B65,Sep 2006,Dec 2018,"£129,950","£169,950",All,+31%
B65,Sep 2006,Dec 2018,"£115,950","£145,000",Terraced,+25%
B65,Sep 2006,Dec 2018,"£134,950","£169,500",Semi,+26%
B66,Sep 2006,Dec 2018,"£88,950","£107,475",Flat,+21%
B66,Sep 2006,Dec 2018,"£204,950","£245,000",Detached,+20%
B66,Sep 2006,Dec 2018,"£126,950","£149,950",All,+18%
B66,Sep 2006,Dec 2018,"£119,950","£145,000",Terraced,+21%
B66,Sep 2006,Dec 2018,"£178,450","£250,000",Semi,+40%
B67,Sep 2006,Dec 2018,"£93,950","£92,500",Flat,-2%
B67,Sep 2006,Dec 2018,"£199,995","£287,475",Detached,+44%
B67,Sep 2006,Dec 2018,"£139,950","£172,500",All,+23%
B67,Sep 2006,Dec 2018,"£132,450","£170,000",Terraced,+28%
B67,Sep 2006,Dec 2018,"£146,950","£185,000",Semi,+26%
B68,Sep 2006,Dec 2018,"£99,950","£82,000",Flat,-18%
B68,Sep 2006,Dec 2018,"£199,995","£260,000",Detached,+30%
B68,Sep 2006,Dec 2018,"£146,950","£180,000",All,+22%
B68,Sep 2006,Dec 2018,"£119,950","£137,475",Terraced,+15%
B68,Sep 2006,Dec 2018,"£155,975","£190,000",Semi,+22%
B69,Sep 2006,Dec 2018,"£84,950","£85,000",Flat,+0%
B69,Sep 2006,Dec 2018,"£192,500","£229,950",Detached,+19%
B69,Sep 2006,Dec 2018,"£124,950","£149,950",All,+20%
B69,Sep 2006,Dec 2018,"£104,998","£139,950",Terraced,+33%
B69,Sep 2006,Dec 2018,"£124,950","£160,000",Semi,+28%
B7,Sep 2006,Dec 2018,"£79,950","£77,475",Flat,-3%
B7,Sep 2006,Dec 2018,-,-,Detached,-
B7,Sep 2006,Dec 2018,"£107,450","£110,000",All,+2%
B7,Sep 2006,Dec 2018,"£116,250","£140,000",Terraced,+20%
B7,Sep 2006,Dec 2018,"£82,000","£142,500",Semi,+74%
B70,Sep 2006,Dec 2018,"£108,950","£117,475",Flat,+8%
B70,Sep 2006,Dec 2018,"£179,950","£225,000",Detached,+25%
B70,Sep 2006,Dec 2018,"£125,000","£149,995",All,+20%
B70,Sep 2006,Dec 2018,"£119,950","£144,998",Terraced,+21%
B70,Sep 2006,Dec 2018,"£127,950","£165,000",Semi,+29%
B71,Sep 2006,Dec 2018,"£104,995","£95,000",Flat,-10%
B71,Sep 2006,Dec 2018,"£250,000","£295,000",Detached,+18%
B71,Sep 2006,Dec 2018,"£144,950","£160,000",All,+10%
B71,Sep 2006,Dec 2018,"£124,950","£175,000",Terraced,+40%
B71,Sep 2006,Dec 2018,"£147,000","£162,500",Semi,+11%
B72,Sep 2006,Dec 2018,"£139,950","£140,975",Flat,+1%
B72,Sep 2006,Dec 2018,"£305,000","£470,000",Detached,+54%
B72,Sep 2006,Dec 2018,"£219,950","£337,500",All,+53%
B72,Sep 2006,Dec 2018,"£165,000","£240,000",Terraced,+45%
B72,Sep 2006,Dec 2018,"£209,950","£370,000",Semi,+76%
B73,Sep 2006,Dec 2018,"£134,950","£180,000",Flat,+33%
B73,Sep 2006,Dec 2018,"£299,975","£489,000",Detached,+63%
B73,Sep 2006,Dec 2018,"£219,950","£265,000",All,+20%
B73,Sep 2006,Dec 2018,"£189,950","£245,000",Terraced,+29%
B73,Sep 2006,Dec 2018,"£219,950","£325,000",Semi,+48%
B74,Sep 2006,Dec 2018,"£164,950","£186,225",Flat,+13%
B74,Sep 2006,Dec 2018,"£369,950","£650,000",Detached,+76%
B74,Sep 2006,Dec 2018,"£289,950","£399,950",All,+38%
B74,Sep 2006,Dec 2018,"£209,950","£189,950",Terraced,-10%
B74,Sep 2006,Dec 2018,"£224,975","£297,498",Semi,+32%
B75,Sep 2006,Dec 2018,"£131,450","£125,000",Flat,-5%
B75,Sep 2006,Dec 2018,"£345,000","£450,000",Detached,+30%
B75,Sep 2006,Dec 2018,"£229,475","£300,000",All,+31%
B75,Sep 2006,Dec 2018,"£158,500","£222,500",Terraced,+40%
B75,Sep 2006,Dec 2018,"£209,950","£290,000",Semi,+38%
B76,Sep 2006,Dec 2018,"£129,450","£127,475",Flat,-2%
B76,Sep 2006,Dec 2018,"£289,995","£380,000",Detached,+31%
B76,Sep 2006,Dec 2018,"£219,950","£320,000",All,+45%
B76,Sep 2006,Dec 2018,"£151,450","£234,995",Terraced,+55%
B76,Sep 2006,Dec 2018,"£195,000","£270,000",Semi,+38%
B77,Sep 2006,Dec 2018,"£97,850","£112,500",Flat,+15%
B77,Sep 2006,Dec 2018,"£219,950","£300,000",Detached,+36%
B77,Sep 2006,Dec 2018,"£162,950","£225,000",All,+38%
B77,Sep 2006,Dec 2018,"£119,975","£152,500",Terraced,+27%
B77,Sep 2006,Dec 2018,"£152,450","£199,975",Semi,+31%
B78,Sep 2006,Dec 2018,"£119,950","£92,500",Flat,-23%
B78,Sep 2006,Dec 2018,"£249,950","£325,000",Detached,+30%
B78,Sep 2006,Dec 2018,"£173,725","£250,000",All,+44%
B78,Sep 2006,Dec 2018,"£126,975","£150,000",Terraced,+18%
B78,Sep 2006,Dec 2018,"£154,950","£197,950",Semi,+28%
B79,Sep 2006,Dec 2018,"£107,975","£129,975",Flat,+20%
B79,Sep 2006,Dec 2018,"£245,000","£345,000",Detached,+41%
B79,Sep 2006,Dec 2018,"£190,475","£273,000",All,+43%
B79,Sep 2006,Dec 2018,"£129,950","£149,950",Terraced,+15%
B79,Sep 2006,Dec 2018,"£159,950","£210,000",Semi,+31%
B8,Sep 2006,Dec 2018,"£86,450","£60,000",Flat,-31%
B8,Sep 2006,Dec 2018,"£239,973","£144,950",Detached,-40%
B8,Sep 2006,Dec 2018,"£127,450","£150,000",All,+18%
B8,Sep 2006,Dec 2018,"£119,950","£150,000",Terraced,+25%
B8,Sep 2006,Dec 2018,"£163,950","£209,950",Semi,+28%
B80,Sep 2006,Dec 2018,"£112,000","£109,950",Flat,-2%
B80,Sep 2006,Dec 2018,"£282,475","£425,000",Detached,+50%
B80,Sep 2006,Dec 2018,"£220,000","£262,500",All,+19%
B80,Sep 2006,Dec 2018,"£148,875","£195,000",Terraced,+31%
B80,Sep 2006,Dec 2018,"£182,000","£247,475",Semi,+36%
B9,Sep 2006,Dec 2018,"£89,950","£94,975",Flat,+6%
B9,Sep 2006,Dec 2018,"£222,500","£139,950",Detached,-37%
B9,Sep 2006,Dec 2018,"£126,000","£140,000",All,+11%
B9,Sep 2006,Dec 2018,"£125,475","£138,748",Terraced,+11%
B9,Sep 2006,Dec 2018,"£197,450","£159,975",Semi,-19%
B90,Sep 2006,Dec 2018,"£149,950","£179,975",Flat,+20%
B90,Sep 2006,Dec 2018,"£309,950","£490,000",Detached,+58%
B90,Sep 2006,Dec 2018,"£224,950","£299,950",All,+33%
B90,Sep 2006,Dec 2018,"£181,950","£268,975",Terraced,+48%
B90,Sep 2006,Dec 2018,"£218,000","£296,750",Semi,+36%
B91,Sep 2006,Dec 2018,"£225,000","£265,000",Flat,+18%
B91,Sep 2006,Dec 2018,"£399,950","£612,500",Detached,+53%
B91,Sep 2006,Dec 2018,"£299,950","£454,975",All,+52%
B91,Sep 2006,Dec 2018,"£195,000","£259,975",Terraced,+33%
B91,Sep 2006,Dec 2018,"£249,950","£435,000",Semi,+74%
B92,Sep 2006,Dec 2018,"£162,500","£166,950",Flat,+3%
B92,Sep 2006,Dec 2018,"£317,450","£485,000",Detached,+53%
B92,Sep 2006,Dec 2018,"£199,950","£289,950",All,+45%
B92,Sep 2006,Dec 2018,"£167,950","£240,000",Terraced,+43%
B92,Sep 2006,Dec 2018,"£194,950","£289,950",Semi,+49%
B93,Sep 2006,Dec 2018,"£189,950","£282,473",Flat,+49%
B93,Sep 2006,Dec 2018,"£422,475","£662,475",Detached,+57%
B93,Sep 2006,Dec 2018,"£295,000","£485,000",All,+64%
B93,Sep 2006,Dec 2018,"£225,000","£372,500",Terraced,+66%
B93,Sep 2006,Dec 2018,"£249,950","£417,500",Semi,+67%
B94,Sep 2006,Dec 2018,"£395,000","£297,500",Flat,-25%
B94,Sep 2006,Dec 2018,"£612,475","£850,000",Detached,+39%
B94,Sep 2006,Dec 2018,"£435,000","£697,475",All,+60%
B94,Sep 2006,Dec 2018,"£302,475","£325,000",Terraced,+7%
B94,Sep 2006,Dec 2018,"£249,950","£450,000",Semi,+80%
B95,Sep 2006,Dec 2018,"£232,500","£250,000",Flat,+8%
B95,Sep 2006,Dec 2018,"£650,000","£1,200,000",Detached,+85%
B95,Sep 2006,Dec 2018,"£315,000","£465,000",All,+48%
B95,Sep 2006,Dec 2018,"£291,250","£395,000",Terraced,+36%
B95,Sep 2006,Dec 2018,"£249,950","£319,750",Semi,+28%
B96,Sep 2006,Dec 2018,"£114,950","£120,000",Flat,+4%
B96,Sep 2006,Dec 2018,"£399,950","£625,000",Detached,+56%
B96,Sep 2006,Dec 2018,"£322,475","£325,000",All,+1%
B96,Sep 2006,Dec 2018,"£279,975","£157,500",Terraced,-44%
B96,Sep 2006,Dec 2018,"£225,000","£280,000",Semi,+24%
B97,Sep 2006,Dec 2018,"£142,500","£120,000",Flat,-16%
B97,Sep 2006,Dec 2018,"£240,000","£355,000",Detached,+48%
B97,Sep 2006,Dec 2018,"£205,000","£250,000",All,+22%
B97,Sep 2006,Dec 2018,"£146,225","£170,000",Terraced,+16%
B97,Sep 2006,Dec 2018,"£168,950","£220,000",Semi,+30%
B98,Sep 2006,Dec 2018,"£88,450","£110,000",Flat,+24%
B98,Sep 2006,Dec 2018,"£229,950","£285,000",Detached,+24%
B98,Sep 2006,Dec 2018,"£167,500","£200,000",All,+19%
B98,Sep 2006,Dec 2018,"£124,950","£162,500",Terraced,+30%
B98,Sep 2006,Dec 2018,"£154,950","£182,500",Semi,+18%
BA1,Sep 2006,Dec 2018,"£229,950","£349,500",Flat,+52%
BA1,Sep 2006,Dec 2018,"£435,000","£725,000",Detached,+67%
BA1,Sep 2006,Dec 2018,"£287,000","£475,000",All,+66%
BA1,Sep 2006,Dec 2018,"£293,000","£485,000",Terraced,+66%
BA1,Sep 2006,Dec 2018,"£289,950","£499,975",Semi,+72%
BA10,Sep 2006,Dec 2018,"£79,950","£235,000",Flat,+194%
BA10,Sep 2006,Dec 2018,"£299,950","£492,500",Detached,+64%
BA10,Sep 2006,Dec 2018,"£192,475","£400,000",All,+108%
BA10,Sep 2006,Dec 2018,"£162,500","£290,000",Terraced,+78%
BA10,Sep 2006,Dec 2018,"£187,475","£190,000",Semi,+1%
BA11,Sep 2006,Dec 2018,"£109,975","£169,950",Flat,+55%
BA11,Sep 2006,Dec 2018,"£287,250","£425,000",Detached,+48%
BA11,Sep 2006,Dec 2018,"£209,950","£325,000",All,+55%
BA11,Sep 2006,Dec 2018,"£179,950","£279,950",Terraced,+56%
BA11,Sep 2006,Dec 2018,"£183,725","£285,000",Semi,+55%
BA12,Sep 2006,Dec 2018,"£94,225","£104,975",Flat,+11%
BA12,Sep 2006,Dec 2018,"£266,500","£382,475",Detached,+44%
BA12,Sep 2006,Dec 2018,"£214,975","£330,000",All,+54%
BA12,Sep 2006,Dec 2018,"£176,475","£212,500",Terraced,+20%
BA12,Sep 2006,Dec 2018,"£184,950","£275,000",Semi,+49%
BA13,Sep 2006,Dec 2018,"£113,750","£105,000",Flat,-8%
BA13,Sep 2006,Dec 2018,"£245,950","£362,500",Detached,+47%
BA13,Sep 2006,Dec 2018,"£175,000","£299,250",All,+71%
BA13,Sep 2006,Dec 2018,"£145,000","£212,500",Terraced,+47%
BA13,Sep 2006,Dec 2018,"£165,000","£225,000",Semi,+36%
BA14,Sep 2006,Dec 2018,"£124,473","£128,750",Flat,+3%
BA14,Sep 2006,Dec 2018,"£249,950","£395,000",Detached,+58%
BA14,Sep 2006,Dec 2018,"£199,973","£239,500",All,+20%
BA14,Sep 2006,Dec 2018,"£150,950","£187,450",Terraced,+24%
BA14,Sep 2006,Dec 2018,"£175,000","£232,500",Semi,+33%
BA15,Sep 2006,Dec 2018,"£175,500","£230,000",Flat,+31%
BA15,Sep 2006,Dec 2018,"£389,950","£600,000",Detached,+54%
BA15,Sep 2006,Dec 2018,"£249,950","£350,000",All,+40%
BA15,Sep 2006,Dec 2018,"£249,950","£395,000",Terraced,+58%
BA15,Sep 2006,Dec 2018,"£226,250","£330,000",Semi,+46%
BA16,Sep 2006,Dec 2018,"£122,473","£97,500",Flat,-20%
BA16,Sep 2006,Dec 2018,"£269,950","£360,000",Detached,+33%
BA16,Sep 2006,Dec 2018,"£179,950","£225,000",All,+25%
BA16,Sep 2006,Dec 2018,"£167,750","£239,975",Terraced,+43%
BA16,Sep 2006,Dec 2018,"£184,950","£215,000",Semi,+16%
BA2,Sep 2006,Dec 2018,"£222,450","£350,000",Flat,+57%
BA2,Sep 2006,Dec 2018,"£360,000","£585,000",Detached,+63%
BA2,Sep 2006,Dec 2018,"£250,000","£385,000",All,+54%
BA2,Sep 2006,Dec 2018,"£227,000","£349,950",Terraced,+54%
BA2,Sep 2006,Dec 2018,"£255,000","£357,500",Semi,+40%
BA20,Sep 2006,Dec 2018,"£124,975","£112,500",Flat,-10%
BA20,Sep 2006,Dec 2018,"£240,000","£360,000",Detached,+50%
BA20,Sep 2006,Dec 2018,"£172,000","£205,000",All,+19%
BA20,Sep 2006,Dec 2018,"£149,950","£145,000",Terraced,-3%
BA20,Sep 2006,Dec 2018,"£173,475","£200,000",Semi,+15%
BA21,Sep 2006,Dec 2018,"£94,950","£92,500",Flat,-3%
BA21,Sep 2006,Dec 2018,"£249,725","£325,000",Detached,+30%
BA21,Sep 2006,Dec 2018,"£163,225","£191,000",All,+17%
BA21,Sep 2006,Dec 2018,"£144,950","£160,000",Terraced,+10%
BA21,Sep 2006,Dec 2018,"£166,000","£210,000",Semi,+27%
BA22,Sep 2006,Dec 2018,"£122,500","£160,000",Flat,+31%
BA22,Sep 2006,Dec 2018,"£335,000","£449,950",Detached,+34%
BA22,Sep 2006,Dec 2018,"£222,450","£325,000",All,+46%
BA22,Sep 2006,Dec 2018,"£169,950","£219,998",Terraced,+29%
BA22,Sep 2006,Dec 2018,"£214,950","£246,498",Semi,+15%
BA3,Sep 2006,Dec 2018,"£124,950","£143,975",Flat,+15%
BA3,Sep 2006,Dec 2018,"£315,000","£450,000",Detached,+43%
BA3,Sep 2006,Dec 2018,"£235,000","£299,950",All,+28%
BA3,Sep 2006,Dec 2018,"£152,500","£217,500",Terraced,+43%
BA3,Sep 2006,Dec 2018,"£185,000","£247,500",Semi,+34%
BA4,Sep 2006,Dec 2018,"£102,000","£112,475",Flat,+10%
BA4,Sep 2006,Dec 2018,"£335,000","£439,475",Detached,+31%
BA4,Sep 2006,Dec 2018,"£199,950","£250,000",All,+25%
BA4,Sep 2006,Dec 2018,"£159,950","£190,000",Terraced,+19%
BA4,Sep 2006,Dec 2018,"£170,995","£225,000",Semi,+32%
BA5,Sep 2006,Dec 2018,"£174,950","£185,000",Flat,+6%
BA5,Sep 2006,Dec 2018,"£345,000","£465,000",Detached,+35%
BA5,Sep 2006,Dec 2018,"£245,000","£329,000",All,+34%
BA5,Sep 2006,Dec 2018,"£204,950","£267,475",Terraced,+31%
BA5,Sep 2006,Dec 2018,"£210,000","£259,875",Semi,+24%
BA6,Sep 2006,Dec 2018,"£137,725","£115,000",Flat,-17%
BA6,Sep 2006,Dec 2018,"£282,475","£399,975",Detached,+42%
BA6,Sep 2006,Dec 2018,"£199,500","£282,500",All,+42%
BA6,Sep 2006,Dec 2018,"£169,950","£210,000",Terraced,+24%
BA6,Sep 2006,Dec 2018,"£175,000","£260,000",Semi,+49%
BA7,Sep 2006,Dec 2018,"£175,000","£295,000",Flat,+69%
BA7,Sep 2006,Dec 2018,"£289,975","£490,000",Detached,+69%
BA7,Sep 2006,Dec 2018,"£207,500","£332,500",All,+60%
BA7,Sep 2006,Dec 2018,"£167,950","£295,000",Terraced,+76%
BA7,Sep 2006,Dec 2018,"£205,000","£217,475",Semi,+6%
BA8,Sep 2006,Dec 2018,-,"£135,000",Flat,-
BA8,Sep 2006,Dec 2018,"£250,000","£375,000",Detached,+50%
BA8,Sep 2006,Dec 2018,"£217,500","£295,000",All,+36%
BA8,Sep 2006,Dec 2018,"£157,475","£245,000",Terraced,+56%
BA8,Sep 2006,Dec 2018,"£195,000","£250,000",Semi,+28%
BA9,Sep 2006,Dec 2018,"£115,000","£100,000",Flat,-13%
BA9,Sep 2006,Dec 2018,"£236,250","£345,000",Detached,+46%
BA9,Sep 2006,Dec 2018,"£199,950","£267,475",All,+34%
BA9,Sep 2006,Dec 2018,"£159,950","£257,475",Terraced,+61%
BA9,Sep 2006,Dec 2018,"£194,225","£228,750",Semi,+18%
BB1,Sep 2006,Dec 2018,"£74,995","£90,000",Flat,+20%
BB1,Sep 2006,Dec 2018,"£219,950","£250,000",Detached,+14%
BB1,Sep 2006,Dec 2018,"£139,950","£135,000",All,-4%
BB1,Sep 2006,Dec 2018,"£98,950","£88,950",Terraced,-10%
BB1,Sep 2006,Dec 2018,"£147,950","£145,000",Semi,-2%
BB10,Sep 2006,Dec 2018,"£65,000","£180,000",Flat,+177%
BB10,Sep 2006,Dec 2018,"£215,000","£262,450",Detached,+22%
BB10,Sep 2006,Dec 2018,"£99,975","£125,000",All,+25%
BB10,Sep 2006,Dec 2018,"£72,995","£75,000",Terraced,+3%
BB10,Sep 2006,Dec 2018,"£139,950","£143,750",Semi,+3%
BB12,Sep 2006,Dec 2018,"£75,000","£65,000",Flat,-13%
BB12,Sep 2006,Dec 2018,"£224,975","£240,000",Detached,+7%
BB12,Sep 2006,Dec 2018,"£138,950","£110,000",All,-21%
BB12,Sep 2006,Dec 2018,"£87,250","£69,950",Terraced,-20%
BB12,Sep 2006,Dec 2018,"£138,450","£130,000",Semi,-6%
BB18,Sep 2006,Dec 2018,"£63,475","£94,975",Flat,+50%
BB18,Sep 2006,Dec 2018,"£259,950","£334,950",Detached,+29%
BB18,Sep 2006,Dec 2018,"£149,950","£149,950",All,0%
BB18,Sep 2006,Dec 2018,"£115,000","£119,950",Terraced,+4%
BB18,Sep 2006,Dec 2018,"£169,950","£185,000",Semi,+9%
BB2,Sep 2006,Dec 2018,"£124,950","£90,000",Flat,-28%
BB2,Sep 2006,Dec 2018,"£197,475","£264,998",Detached,+34%
BB2,Sep 2006,Dec 2018,"£140,000","£125,000",All,-11%
BB2,Sep 2006,Dec 2018,"£96,725","£78,725",Terraced,-19%
BB2,Sep 2006,Dec 2018,"£147,950","£130,000",Semi,-12%
BB3,Sep 2006,Dec 2018,"£96,950","£72,500",Flat,-25%
BB3,Sep 2006,Dec 2018,"£189,998","£227,500",Detached,+20%
BB3,Sep 2006,Dec 2018,"£122,250","£113,950",All,-7%
BB3,Sep 2006,Dec 2018,"£91,000","£84,950",Terraced,-7%
BB3,Sep 2006,Dec 2018,"£140,000","£134,950",Semi,-4%
BB4,Sep 2006,Dec 2018,"£129,950","£142,475",Flat,+10%
BB4,Sep 2006,Dec 2018,"£237,475","£347,500",Detached,+46%
BB4,Sep 2006,Dec 2018,"£147,500","£169,950",All,+15%
BB4,Sep 2006,Dec 2018,"£110,000","£110,000",Terraced,0%
BB4,Sep 2006,Dec 2018,"£154,950","£160,000",Semi,+3%
BB11,Sep 2006,Dec 2018,"£65,000","£72,475",Flat,+12%
BB11,Sep 2006,Dec 2018,"£197,000","£204,950",Detached,+4%
BB11,Sep 2006,Dec 2018,"£78,950","£100,000",All,+27%
BB11,Sep 2006,Dec 2018,"£54,973","£62,475",Terraced,+14%
BB11,Sep 2006,Dec 2018,"£140,000","£124,995",Semi,-11%
BB5,Sep 2006,Dec 2018,"£94,975","£66,500",Flat,-30%
BB5,Sep 2006,Dec 2018,"£178,950","£199,950",Detached,+12%
BB5,Sep 2006,Dec 2018,"£120,000","£105,000",All,-13%
BB5,Sep 2006,Dec 2018,"£88,500","£79,950",Terraced,-10%
BB5,Sep 2006,Dec 2018,"£135,975","£139,950",Semi,+3%
BB6,Sep 2006,Dec 2018,"£182,475","£145,000",Flat,-21%
BB6,Sep 2006,Dec 2018,"£347,500","£394,975",Detached,+14%
BB6,Sep 2006,Dec 2018,"£161,450","£142,500",All,-12%
BB6,Sep 2006,Dec 2018,"£83,450","£79,950",Terraced,-4%
BB6,Sep 2006,Dec 2018,"£174,950","£161,498",Semi,-8%
BB7,Sep 2006,Dec 2018,"£125,000","£122,500",Flat,-2%
BB7,Sep 2006,Dec 2018,"£444,975","£475,000",Detached,+7%
BB7,Sep 2006,Dec 2018,"£199,475","£239,975",All,+20%
BB7,Sep 2006,Dec 2018,"£138,475","£159,975",Terraced,+16%
BB7,Sep 2006,Dec 2018,"£188,725","£220,000",Semi,+17%
BB8,Sep 2006,Dec 2018,"£142,500","£90,000",Flat,-37%
BB8,Sep 2006,Dec 2018,"£268,000","£349,975",Detached,+31%
BB8,Sep 2006,Dec 2018,"£129,950","£118,500",All,-9%
BB8,Sep 2006,Dec 2018,"£101,248","£95,000",Terraced,-6%
BB8,Sep 2006,Dec 2018,"£159,950","£140,000",Semi,-12%
BB9,Sep 2006,Dec 2018,"£98,950","£69,950",Flat,-29%
BB9,Sep 2006,Dec 2018,"£217,500","£217,500",Detached,0%
BB9,Sep 2006,Dec 2018,"£114,000","£95,000",All,-17%
BB9,Sep 2006,Dec 2018,"£75,000","£65,000",Terraced,-13%
BB9,Sep 2006,Dec 2018,"£139,950","£125,000",Semi,-11%
BD1,Sep 2006,Dec 2018,"£110,335","£59,995",Flat,-46%
BD1,Sep 2006,Dec 2018,-,-,Detached,-
BD1,Sep 2006,Dec 2018,"£110,000","£59,995",All,-45%
BD1,Sep 2006,Dec 2018,"£74,950","£112,498",Terraced,+50%
BD1,Sep 2006,Dec 2018,-,-,Semi,-
BD10,Sep 2006,Dec 2018,"£119,995","£109,995",Flat,-8%
BD10,Sep 2006,Dec 2018,"£220,000","£327,498",Detached,+49%
BD10,Sep 2006,Dec 2018,"£159,950","£157,950",All,-1%
BD10,Sep 2006,Dec 2018,"£124,950","£125,000",Terraced,+0%
BD10,Sep 2006,Dec 2018,"£149,950","£144,975",Semi,-3%
BD11,Sep 2006,Dec 2018,"£159,950","£99,950",Flat,-38%
BD11,Sep 2006,Dec 2018,"£249,975","£395,000",Detached,+58%
BD11,Sep 2006,Dec 2018,"£169,995","£199,950",All,+18%
BD11,Sep 2006,Dec 2018,"£135,000","£155,000",Terraced,+15%
BD11,Sep 2006,Dec 2018,"£165,500","£179,975",Semi,+9%
BD12,Sep 2006,Dec 2018,"£277,450","£54,000",Flat,-81%
BD12,Sep 2006,Dec 2018,"£180,450","£260,000",Detached,+44%
BD12,Sep 2006,Dec 2018,"£135,000","£130,000",All,-4%
BD12,Sep 2006,Dec 2018,"£99,950","£85,000",Terraced,-15%
BD12,Sep 2006,Dec 2018,"£144,950","£127,475",Semi,-12%
